industry_ifr19	gvkey	fyear	sic2	ifrCode	tfp_raw	p_raw	tfp	adf_p_val	adf_p_val_trend	N_firm_df	trend_stationary	stationary	N_firm	tfp_ip	_spell	_seq	_end	max_spell	max_max_spell	max_id_spell	tfp_cycle	p
"automotive"	5691	1998	37	"automotive"	.1501893	1.162054		.0002737	.0005201	39	1	1	47	.1501893	1	26	0	46	46	1	.1130869	.1130869
"automotive"	5691	1999	37	"automotive"	.221339	1.247746		.0002737	.0005201	39	1	1	47	.22133896	1	27	0	46	46	1	.1288821	.1288821
"automotive"	5691	2000	37	"automotive"	.0694307	1.071898		.0002737	.0005201	39	1	1	47	.06943072	1	28	0	46	46	1	-.0223494	-.0223494
"automotive"	5691	2001	37	"automotive"	.2265636	1.254282		.0002737	.0005201	39	1	1	47	.22656362	1	29	0	46	46	1	.0848365	.0848365
"automotive"	5691	2002	37	"automotive"	.1727005	1.18851		.0002737	.0005201	39	1	1	47	.17270049	1	30	0	46	46	1	.0917708	.0917708
"automotive"	5691	2003	37	"automotive"	.1960191	1.21655		.0002737	.0005201	39	1	1	47	.19601914	1	31	0	46	46	1	.0722281	.0722281
"automotive"	5691	2004	37	"automotive"	.1598326	1.173314		.0002737	.0005201	39	1	1	47	.15983255	1	32	0	46	46	1	.0153089	.0153089
"automotive"	5691	2005	37	"automotive"	.1510257	1.163027		.0002737	.0005201	39	1	1	47	.15102568	1	33	0	46	46	1	.0279411	.0279411
"automotive"	5691	2006	37	"automotive"	.0712407	1.07384		.0002737	.0005201	39	1	1	47	.07124073	1	34	0	46	46	1	-.0535636	-.0535636
"automotive"	5691	2007	37	"automotive"	.1586938	1.171979		.0002737	.0005201	39	1	1	47	.15869376	1	35	0	46	46	1	.0501596	.0501596
"automotive"	5691	2008	37	"automotive"	-.1483841	.8620999		.0002737	.0005201	39	1	1	47	-.14838408	1	36	0	46	46	1	-.2220024	-.2220024
"automotive"	5691	2009	37	"automotive"	-.0442486	.9567161		.0002737	.0005201	39	1	1	47	-.04424864	1	37	0	46	46	1	-.1425856	-.1425856
"automotive"	5691	2010	37	"automotive"	-.0943333	.9099794		.0002737	.0005201	39	1	1	47	-.09433333	1	38	0	46	46	1	-.0698949	-.0698949
"automotive"	5691	2011	37	"automotive"	-.3968618	.6724269		.0002737	.0005201	39	1	1	47	-.39686182	1	39	0	46	46	1	-.3519485	-.3519485
"automotive"	5691	2012	37	"automotive"	-.2974601	.7427022		.0002737	.0005201	39	1	1	47	-.29746014	1	40	0	46	46	1	-.2786055	-.2786055
"automotive"	5691	2013	37	"automotive"	-.2280557	.7960799		.0002737	.0005201	39	1	1	47	-.22805567	1	41	0	46	46	1	-.0288827	-.0288827
"automotive"	5691	2014	37	"automotive"	-.3080609	.7348706		.0002737	.0005201	39	1	1	47	-.30806088	1	42	0	46	46	1	-.1098877	-.1098877
"automotive"	5691	2015	37	"automotive"	-.153377	.8578063		.0002737	.0005201	39	1	1	47	-.153377	1	43	0	46	46	1	-.0275565	-.0275565
"automotive"	5691	2016	37	"automotive"	-.222361	.8006263		.0002737	.0005201	39	1	1	47	-.22236095	1	44	0	46	46	1	-.0443158	-.0443158
"automotive"	5691	2017	37	"automotive"	-.16664	.8465043		.0002737	.0005201	39	1	1	47	-.16664001	1	45	0	46	46	1	-.0474919	-.0474919
"automotive"	5691	2018	37	"automotive"	-.1864339	.8299134		.0002737	.0005201	39	1	1	47	-.1864339	1	46	1	46	46	1	-.0745563	-.0745563
"automotive"	6845	1983	37	"automotive"	.0704414	1.072982		.0490661	.0730901	29	0	1	37	.0704414	1	1	0	36	36	1		
"automotive"	6845	1984	37	"automotive"	-.0202835	.9799209		.0490661	.0730901	29	0	1	37	-.02028347	1	2	0	36	36	1		
"automotive"	6845	1985	37	"automotive"	.0193317	1.01952		.0490661	.0730901	29	0	1	37	.01933167	1	3	0	36	36	1		
"automotive"	6845	1986	37	"automotive"	-.1436866	.8661592		.0490661	.0730901	29	0	1	37	-.14368658	1	4	0	36	36	1		
"automotive"	6845	1987	37	"automotive"	-.0266729	.9736797		.0490661	.0730901	29	0	1	37	-.02667291	1	5	0	36	36	1		
"automotive"	6845	1988	37	"automotive"	.0107259	1.010784		.0490661	.0730901	29	0	1	37	.01072587	1	6	0	36	36	1	.0681586	.0681586
"automotive"	6845	1989	37	"automotive"	.0583297	1.060064		.0490661	.0730901	29	0	1	37	.05832969	1	7	0	36	36	1	.0291903	.0291903
"automotive"	6845	1990	37	"automotive"	-.016144	.9839856		.0490661	.0730901	29	0	1	37	-.01614402	1	8	0	36	36	1	.0141646	.0141646
"automotive"	6845	1991	37	"automotive"	.0878448	1.091819		.0490661	.0730901	29	0	1	37	.08784477	1	9	0	36	36	1	.0615646	.0615646
"automotive"	6845	1992	37	"automotive"	.0490651	1.050289		.0490661	.0730901	29	0	1	37	.04906509	1	10	0	36	36	1	.0512263	.0512263
"automotive"	6845	1993	37	"automotive"	-.0037376	.9962694		.0490661	.0730901	29	0	1	37	-.00373759	1	11	0	36	36	1	-.0658652	-.0658652
"automotive"	6845	1994	37	"automotive"	.0110156	1.011076		.0490661	.0730901	29	0	1	37	.01101557	1	12	0	36	36	1	.0062416	.0062416
"automotive"	6845	1995	37	"automotive"	.1557873	1.168578		.0490661	.0730901	29	0	1	37	.15578733	1	13	0	36	36	1	.1274367	.1274367
"automotive"	6845	1996	37	"automotive"	.1927706	1.212605		.0490661	.0730901	29	0	1	37	.19277062	1	14	0	36	36	1	.1675402	.1675402
"automotive"	6845	1997	37	"automotive"	.1593346	1.17273		.0490661	.0730901	29	0	1	37	.15933464	1	15	0	36	36	1	.098159	.098159
"automotive"	6845	1998	37	"automotive"	-.0270238	.9733381		.0490661	.0730901	29	0	1	37	-.02702378	1	16	0	36	36	1	-.0855713	-.0855713
"automotive"	6845	1999	37	"automotive"	-.0657614	.9363542		.0490661	.0730901	29	0	1	37	-.06576142	1	17	0	36	36	1	-.1519858	-.1519858
"automotive"	6845	2000	37	"automotive"	.0524782	1.05388		.0490661	.0730901	29	0	1	37	.0524782	1	18	0	36	36	1	.0244019	.0244019
"automotive"	6845	2001	37	"automotive"	.0771176	1.080169		.0490661	.0730901	29	0	1	37	.07711764	1	19	0	36	36	1	.0456544	.0456544
"automotive"	6845	2002	37	"automotive"	-.0410242	.9598059		.0490661	.0730901	29	0	1	37	-.04102417	1	20	0	36	36	1	-.0639321	-.0639321
"automotive"	6845	2003	37	"automotive"	-.0773744	.9255432		.0490661	.0730901	29	0	1	37	-.07737441	1	21	0	36	36	1	-.0860563	-.0860563
"automotive"	6845	2004	37	"automotive"	-.0746871	.9280338		.0490661	.0730901	29	0	1	37	-.0746871	1	22	0	36	36	1	-.0754741	-.0754741
"automotive"	6845	2005	37	"automotive"	-.1343063	.8743222		.0490661	.0730901	29	0	1	37	-.13430627	1	23	0	36	36	1	-.1434443	-.1434443
"automotive"	6845	2006	37	"automotive"	-.0987791	.9059428		.0490661	.0730901	29	0	1	37	-.09877909	1	24	0	36	36	1	-.075584	-.075584
"automotive"	6845	2007	37	"automotive"	-.096269	.9082196		.0490661	.0730901	29	0	1	37	-.09626904	1	25	0	36	36	1	-.0440717	-.0440717
"automotive"	6845	2008	37	"automotive"	-.1259042	.8816993		.0490661	.0730901	29	0	1	37	-.12590425	1	26	0	36	36	1	-.0990086	-.0990086
"automotive"	6845	2009	37	"automotive"	-.1050561	.900274		.0490661	.0730901	29	0	1	37	-.1050561	1	27	0	36	36	1	-.0539824	-.0539824
"automotive"	6845	2010	37	"automotive"	-.1346038	.8740622		.0490661	.0730901	29	0	1	37	-.13460377	1	28	0	36	36	1	-.0862562	-.0862562
"automotive"	6845	2011	37	"automotive"	-.1306197	.8775514		.0490661	.0730901	29	0	1	37	-.13061967	1	29	0	36	36	1	-.094026	-.094026
"automotive"	6845	2012	37	"automotive"	-.0800394	.92308		.0490661	.0730901	29	0	1	37	-.08003941	1	30	0	36	36	1	-.0194474	-.0194474
"automotive"	6845	2013	37	"automotive"	.0005715	1.000572		.0490661	.0730901	29	0	1	37	.00057147	1	31	0	36	36	1	.0468583	.0468583
"automotive"	6845	2014	37	"automotive"	.1361571	1.145862		.0490661	.0730901	29	0	1	37	.1361571	1	32	0	36	36	1	.1748068	.1748068
"automotive"	6845	2015	37	"automotive"	.0773859	1.080459		.0490661	.0730901	29	0	1	37	.07738588	1	33	0	36	36	1	.0917548	.0917548
"automotive"	6845	2016	37	"automotive"	.0219052	1.022147		.0490661	.0730901	29	0	1	37	.02190521	1	34	0	36	36	1	-.0170588	-.0170588
"automotive"	6845	2017	37	"automotive"	.1225182	1.13034		.0490661	.0730901	29	0	1	37	.1225182	1	35	0	36	36	1	.1035257	.1035257
"automotive"	6845	2018	37	"automotive"	.0991927	1.104279		.0490661	.0730901	29	0	1	37	.09919272	1	36	1	36	36	1	.0510807	.0510807
"automotive"	7099	1964	37	"automotive"	-.0371589	.963523		.0074462	.0126896	25	1	1	33	-.03715891	1	1	0	32	32	1		
"automotive"	7099	1965	37	"automotive"	-.0242438	.9760477		.0074462	.0126896	25	1	1	33	-.0242438	1	2	0	32	32	1		
"automotive"	7099	1966	37	"automotive"	.0162408	1.016373		.0074462	.0126896	25	1	1	33	.01624078	1	3	0	32	32	1		
"automotive"	7099	1967	37	"automotive"	-.030325	.9701302		.0074462	.0126896	25	1	1	33	-.03032498	1	4	0	32	32	1		
"automotive"	7099	1968	37	"automotive"	-.1286742	.8792604		.0074462	.0126896	25	1	1	33	-.12867421	1	5	0	32	32	1		
"automotive"	7099	1969	37	"automotive"	-.1939038	.8237371		.0074462	.0126896	25	1	1	33	-.19390385	1	6	0	32	32	1	-.1914207	-.1914207
"automotive"	7099	1970	37	"automotive"	-.1473909	.8629566		.0074462	.0126896	25	1	1	33	-.14739086	1	7	0	32	32	1	-.0858598	-.0858598
"automotive"	7099	1971	37	"automotive"	-.0404594	.9603482		.0074462	.0126896	25	1	1	33	-.04045939	1	8	0	32	32	1	.0424182	.0424182
"automotive"	7099	1972	37	"automotive"	-.0300278	.9704186		.0074462	.0126896	25	1	1	33	-.03002776	1	9	0	32	32	1	-.0038462	-.0038462
"automotive"	7099	1973	37	"automotive"	.0747376	1.077601		.0074462	.0126896	25	1	1	33	.07473762	1	10	0	32	32	1	.0195336	.0195336
"automotive"	7099	1974	37	"automotive"	.0494696	1.050714		.0074462	.0126896	25	1	1	33	.04946965	1	11	0	32	32	1	-.0052048	-.0052048
"automotive"	7099	1975	37	"automotive"	.2680616	1.307428		.0074462	.0126896	25	1	1	33	.26806164	1	12	0	32	32	1	.2035768	.2035768
"automotive"	7099	1976	37	"automotive"	.1565479	1.169467		.0074462	.0126896	25	1	1	33	.15654792	1	13	0	32	32	1	.1201322	.1201322
"automotive"	7099	1977	37	"automotive"	.0457764	1.04684		.0074462	.0126896	25	1	1	33	.04577642	1	14	0	32	32	1	-.0577281	-.0577281
"automotive"	7099	1978	37	"automotive"	.0717326	1.074368		.0074462	.0126896	25	1	1	33	.0717326	1	15	0	32	32	1	.0243699	.0243699
"automotive"	7099	1979	37	"automotive"	-.0122003	.9878738		.0074462	.0126896	25	1	1	33	-.01220033	1	16	0	32	32	1	.0541876	.0541876
"automotive"	7099	1980	37	"automotive"	.247862	1.281283		.0074462	.0126896	25	1	1	33	.24786203	1	17	0	32	32	1	.2971303	.2611873
"automotive"	7099	1981	37	"automotive"	.0505936	1.051895		.0074462	.0126896	25	1	1	33	.05059357	1	18	0	32	32	1	.0905244	.0905244
"automotive"	7099	1982	37	"automotive"	-.0309098	.9695631		.0074462	.0126896	25	1	1	33	-.03090977	1	19	0	32	32	1	-.116151	-.116151
"automotive"	7099	1983	37	"automotive"	-.212335	.8086938		.0074462	.0126896	25	1	1	33	-.21233496	1	20	0	32	32	1	-.2300904	-.2300904
"automotive"	7099	1984	37	"automotive"	-.3434592	.7093124		.0074462	.0126896	25	1	1	33	-.34345919	1	21	0	32	32	1	-.2555965	-.2555965
"automotive"	7099	1985	37	"automotive"	-.301181	.7399438		.0074462	.0126896	25	1	1	33	-.30118102	1	22	0	32	32	1	-.1561138	-.1561138
"automotive"	7099	1986	37	"automotive"	-.3636146	.6951591		.0074462	.0126896	25	1	1	33	-.36361456	1	23	0	32	32	1	-.2077518	-.2077518
"automotive"	7099	1987	37	"automotive"	.0498309	1.051093		.0074462	.0126896	25	1	1	33	.04983087	1	24	0	32	32	1	.1216352	.1216352
"automotive"	7099	1988	37	"automotive"	.1244998	1.132582		.0074462	.0126896	25	1	1	33	.12449975	1	25	0	32	32	1	.1619732	.1619732
"automotive"	7099	1989	37	"automotive"	-.1028373	.9022738		.0074462	.0126896	25	1	1	33	-.10283728	1	26	0	32	32	1	-.2585285	-.2585285
"automotive"	7099	1990	37	"automotive"	.217799	1.243337		.0074462	.0126896	25	1	1	33	.21779904	1	27	0	32	32	1	.0131372	.0131372
"automotive"	7099	1991	37	"automotive"	.2299644	1.258555		.0074462	.0126896	25	1	1	33	.22996444	1	28	0	32	32	1	.2457844	.2457844
"automotive"	7099	1992	37	"automotive"	.3159344	1.37154		.0074462	.0126896	25	1	1	33	.31593442	1	29	0	32	32	1	.2611873	.2611873
"automotive"	7099	1993	37	"automotive"	.1120222	1.118538		.0074462	.0126896	25	1	1	33	.11202219	1	30	0	32	32	1	-.0083266	-.0083266
"automotive"	7099	1994	37	"automotive"	-.0391657	.9615914		.0074462	.0126896	25	1	1	33	-.03916567	1	31	0	32	32	1	-.1313961	-.1313961
"automotive"	7099	1995	37	"automotive"	.0068136	1.006837		.0074462	.0126896	25	1	1	33	.00681361	1	32	1	32	32	1	.0524241	.0524241
"automotive"	8046	1972	37	"automotive"	.2246811	1.251923		.0511346	.0273671	21	1	0	29	.22468109	1	1	0	28	28	1		
"automotive"	8046	1973	37	"automotive"	.1265206	1.134873		.0511346	.0273671	21	1	0	29	.12652059	1	2	0	28	28	1		
"automotive"	8046	1974	37	"automotive"	-.0931433	.911063		.0511346	.0273671	21	1	0	29	-.09314325	1	3	0	28	28	1		
"automotive"	8046	1975	37	"automotive"	-.2079298	.8122641		.0511346	.0273671	21	1	0	29	-.20792978	1	4	0	28	28	1		
"automotive"	8046	1976	37	"automotive"	-.1647044	.8481444		.0511346	.0273671	21	1	0	29	-.16470441	1	5	0	28	28	1		
"automotive"	8046	1977	37	"automotive"	-.2102624	.8103716		.0511346	.0273671	21	1	0	29	-.21026243	1	6	0	28	28	1	-.0574442	-.0574442
"automotive"	8046	1978	37	"automotive"	-.1836896	.832194		.0511346	.0273671	21	1	0	29	-.18368964	1	7	0	28	28	1	-.0697524	-.0697524
"automotive"	8046	1979	37	"automotive"	-.1585907	.8533456		.0511346	.0273671	21	1	0	29	-.15859072	1	8	0	28	28	1	-.0657994	-.0657994
"automotive"	8046	1980	37	"automotive"	.0551109	1.056658		.0511346	.0273671	21	1	0	29	.05511087	1	9	0	28	28	1	.0415716	.0415716
"automotive"	8046	1981	37	"automotive"	.1455206	1.156641		.0511346	.0273671	21	1	0	29	.14552057	1	10	0	28	28	1	.162692	.162692
"automotive"	8046	1982	37	"automotive"	.2061135	1.228893		.0511346	.0273671	21	1	0	29	.20611352	1	11	0	28	28	1	.0582829	.0582829
"automotive"	8046	1983	37	"automotive"	.3454597	1.412639		.0511346	.0273671	21	1	0	29	.34545973	1	12	0	28	28	1	.218371	.218371
"automotive"	8046	1984	37	"automotive"	.168752	1.183827		.0511346	.0273671	21	1	0	29	.16875204	1	13	0	28	28	1	-.0310648	-.0310648
"automotive"	8046	1985	37	"automotive"	.0795881	1.082841		.0511346	.0273671	21	1	0	29	.07958811	1	14	0	28	28	1	-.1181995	-.1181995
"automotive"	8046	1986	37	"automotive"	.1551984	1.16789		.0511346	.0273671	21	1	0	29	.15519841	1	15	0	28	28	1	.1474958	.1474958
"automotive"	8046	1987	37	"automotive"	.1276105	1.13611		.0511346	.0273671	21	1	0	29	.12761055	1	16	0	28	28	1	.0951411	.0951411
"automotive"	8046	1988	37	"automotive"	-.0501622	.9510751		.0511346	.0273671	21	1	0	29	-.05016222	1	17	0	28	28	1	-.0320862	-.0320862
"automotive"	8046	1989	37	"automotive"	-.0050176	.994995		.0511346	.0273671	21	1	0	29	-.00501757	1	18	0	28	28	1	.0035462	.0035462
"automotive"	8046	1990	37	"automotive"	.1015591	1.106895		.0511346	.0273671	21	1	0	29	.10155908	1	19	0	28	28	1	.146863	.146863
"automotive"	8046	1991	37	"automotive"	.2308599	1.259683		.0511346	.0273671	21	1	0	29	.23085986	1	20	0	28	28	1	.2296717	.2296717
"automotive"	8046	1992	37	"automotive"	.0719822	1.074636		.0511346	.0273671	21	1	0	29	.07198223	1	21	0	28	28	1	.066962	.066962
"automotive"	8046	1993	37	"automotive"	-.0882934	.9154922		.0511346	.0273671	21	1	0	29	-.08829343	1	22	0	28	28	1	-.2450231	-.2450231
"automotive"	8046	1994	37	"automotive"	-.1368843	.8720711		.0511346	.0273671	21	1	0	29	-.1368843	1	23	0	28	28	1	-.1579715	-.1579715
"automotive"	8046	1995	37	"automotive"	-.1962761	.8217853		.0511346	.0273671	21	1	0	29	-.19627614	1	24	0	28	28	1	-.1621661	-.1621661
"automotive"	8046	1996	37	"automotive"	-.1311198	.8771127		.0511346	.0273671	21	1	0	29	-.13111979	1	25	0	28	28	1	-.0009431	-.0009431
"automotive"	8046	1997	37	"automotive"	-.1596505	.8524417		.0511346	.0273671	21	1	0	29	-.15965047	1	26	0	28	28	1	-.0279233	-.0279233
"automotive"	8046	1998	37	"automotive"	-.078347	.9246435		.0511346	.0273671	21	1	0	29	-.07834704	1	27	0	28	28	1	-.0727658	-.0727658
"automotive"	8046	1999	37	"automotive"	-.1748854	.8395532		.0511346	.0273671	21	1	0	29	-.17488544	1	28	1	28	28	1	-.1294581	-.1294581
"automotive"	10004	1969	37	"automotive"				.0168315	.0347481	24	1	1	36	.26945965	2	1	0	31	31	2		
"automotive"	10004	1970	37	"automotive"	.286487	1.331741		.0168315	.0347481	24	1	1	36	.28648701	2	2	0	31	31	2		
"automotive"	10004	1971	37	"automotive"	.3002002	1.350129		.0168315	.0347481	24	1	1	36	.30020022	2	3	0	31	31	2		
"automotive"	10004	1972	37	"automotive"	.1737335	1.189739		.0168315	.0347481	24	1	1	36	.17373353	2	4	0	31	31	2		
"automotive"	10004	1973	37	"automotive"	.0487161	1.049922		.0168315	.0347481	24	1	1	36	.04871613	2	5	0	31	31	2		
"automotive"	10004	1974	37	"automotive"	-.0771202	.9257786		.0168315	.0347481	24	1	1	36	-.07712018	2	6	0	31	31	2	-.201312	-.201312
"automotive"	10004	1975	37	"automotive"	.0616221	1.06356		.0168315	.0347481	24	1	1	36	.06162208	2	7	0	31	31	2	.024082	.024082
"automotive"	10004	1976	37	"automotive"	.1576937	1.170807		.0168315	.0347481	24	1	1	36	.15769367	2	8	0	31	31	2	.2130855	.2130855
"automotive"	10004	1977	37	"automotive"	.0342352	1.034828		.0168315	.0347481	24	1	1	36	.03423521	2	9	0	31	31	2	.0240929	.0240929
"automotive"	10004	1978	37	"automotive"	.0448831	1.045906		.0168315	.0347481	24	1	1	36	.04488305	2	10	0	31	31	2	-.0195812	-.0195812
"automotive"	10004	1979	37	"automotive"	-.0134224	.9866673		.0168315	.0347481	24	1	1	36	-.01342238	2	11	0	31	31	2	.0022105	.0022105
"automotive"	10004	1980	37	"automotive"	.109781	1.116034		.0168315	.0347481	24	1	1	36	.10978104	2	12	0	31	31	2	.109601	.109601
"automotive"	10004	1981	37	"automotive"	-.01847	.9816995		.0168315	.0347481	24	1	1	36	-.01847003	2	13	0	31	31	2	.014503	.014503
"automotive"	10004	1982	37	"automotive"	.0494	1.050641		.0168315	.0347481	24	1	1	36	.0494	2	14	0	31	31	2	.017103	.017103
"automotive"	10004	1983	37	"automotive"	.208961	1.232397		.0168315	.0347481	24	1	1	36	.20896097	2	15	0	31	31	2	.2534398	.2534398
"automotive"	10004	1984	37	"automotive"	.1718524	1.187503		.0168315	.0347481	24	1	1	36	.17185242	2	16	0	31	31	2	.1807805	.1807805
"automotive"	10004	1985	37	"automotive"	.2098887	1.233541		.0168315	.0347481	24	1	1	36	.20988865	2	17	0	31	31	2	.1050568	.1050568
"automotive"	10004	1986	37	"automotive"	.1052858	1.111028		.0168315	.0347481	24	1	1	36	.10528579	2	18	0	31	31	2	.0237385	.0237385
"automotive"	10004	1987	37	"automotive"	.1401245	1.150417		.0168315	.0347481	24	1	1	36	.14012454	2	19	0	31	31	2	.0237033	.0237033
"automotive"	10004	1988	37	"automotive"	.0397075	1.040506		.0168315	.0347481	24	1	1	36	.03970755	2	20	0	31	31	2	-.0245086	-.0245086
"automotive"	10004	1989	37	"automotive"	-.1452955	.8647667		.0168315	.0347481	24	1	1	36	-.14529549	2	21	0	31	31	2	-.2237146	-.2237146
"automotive"	10004	1990	37	"automotive"	-.0692995	.9330471		.0168315	.0347481	24	1	1	36	-.06929955	2	22	0	31	31	2	-.0842036	-.0842036
"automotive"	10004	1991	37	"automotive"	-.1833999	.8324352		.0168315	.0347481	24	1	1	36	-.18339989	2	23	0	31	31	2	-.0640808	-.0640808
"automotive"	10004	1992	37	"automotive"	-.1960752	.8219504		.0168315	.0347481	24	1	1	36	-.19607519	2	24	0	31	31	2	-.1137912	-.1137912
"automotive"	10004	1993	37	"automotive"	-.2301517	.7944131		.0168315	.0347481	24	1	1	36	-.23015167	2	25	0	31	31	2	-.0621431	-.0621431
"automotive"	10004	1994	37	"automotive"	-.3396443	.7120235		.0168315	.0347481	24	1	1	36	-.33964434	2	26	0	31	31	2	-.1424041	-.1424041
"automotive"	10004	1995	37	"automotive"	-.316058	.7290171		.0168315	.0347481	24	1	1	36	-.31605804	2	27	0	31	31	2	-.0984421	-.0984421
"automotive"	10004	1996	37	"automotive"	-.1847415	.8313192		.0168315	.0347481	24	1	1	36	-.1847415	2	28	0	31	31	2	.1168565	.1168565
"automotive"	10004	1997	37	"automotive"	-.2227924	.8002809		.0168315	.0347481	24	1	1	36	-.22279243	2	29	0	31	31	2	.0727947	.0727947
"automotive"	10004	1998	37	"automotive"	-.2696552	.7636428		.0168315	.0347481	24	1	1	36	-.26965517	2	30	0	31	31	2	-.053106	-.053106
"automotive"	10004	1999	37	"automotive"	-.335973	.7146424		.0168315	.0347481	24	1	1	36	-.33597296	2	31	1	31	31	2	-.0937608	-.0937608
"automotive"	10085	1977	37	"automotive"	-.1332115	.8752799		.051076	.1038073	22	0	0	30	-.13321154	1	1	0	29	29	1		
"automotive"	10085	1978	37	"automotive"	.0026979	1.002702		.051076	.1038073	22	0	0	30	.00269786	1	2	0	29	29	1		
"automotive"	10085	1979	37	"automotive"	-.033911	.9666575		.051076	.1038073	22	0	0	30	-.03391099	1	3	0	29	29	1		
"automotive"	10085	1980	37	"automotive"	.1270039	1.135422		.051076	.1038073	22	0	0	30	.12700392	1	4	0	29	29	1		
"automotive"	10085	1981	37	"automotive"	.1953892	1.215784		.051076	.1038073	22	0	0	30	.19538918	1	5	0	29	29	1		
"automotive"	10085	1982	37	"automotive"	.1351423	1.1447		.051076	.1038073	22	0	0	30	.13514227	1	6	0	29	29	1	.0547529	.0547529
"automotive"	10085	1983	37	"automotive"	-.2697374	.76358		.051076	.1038073	22	0	0	30	-.26973742	1	7	0	29	29	1	-.2837012	-.2837012
"automotive"	10085	1984	37	"automotive"	-.3550726	.7011225		.051076	.1038073	22	0	0	30	-.35507265	1	8	0	29	29	1	-.3709677	-.3568904
"automotive"	10085	1985	37	"automotive"	-.32979	.7190747		.051076	.1038073	22	0	0	30	-.32978997	1	9	0	29	29	1	-.1958774	-.1958774
"automotive"	10085	1986	37	"automotive"	-.3365389	.714238		.051076	.1038073	22	0	0	30	-.33653894	1	10	0	29	29	1	-.2084606	-.2084606
"automotive"	10085	1987	37	"automotive"	-.0705485	.9318826		.051076	.1038073	22	0	0	30	-.07054846	1	11	0	29	29	1	.0411333	.0411333
"automotive"	10085	1988	37	"automotive"	.0513851	1.052728		.051076	.1038073	22	0	0	30	.05138511	1	12	0	29	29	1	.004726	.004726
"automotive"	10085	1989	37	"automotive"	.1175696	1.12476		.051076	.1038073	22	0	0	30	.11756963	1	13	0	29	29	1	-.0304056	-.0304056
"automotive"	10085	1990	37	"automotive"	.2196093	1.24559		.051076	.1038073	22	0	0	30	.21960934	1	14	0	29	29	1	.092345	.092345
"automotive"	10085	1991	37	"automotive"	.3259761	1.385382		.051076	.1038073	22	0	0	30	.3259761	1	15	0	29	29	1	.180058	.180058
"automotive"	10085	1992	37	"automotive"	.2670478	1.306103		.051076	.1038073	22	0	0	30	.26704782	1	16	0	29	29	1	.2096328	.2096328
"automotive"	10085	1993	37	"automotive"	.0841844	1.087829		.051076	.1038073	22	0	0	30	.08418442	1	17	0	29	29	1	.0629365	.0629365
"automotive"	10085	1994	37	"automotive"	-.0119731	.9880983		.051076	.1038073	22	0	0	30	-.01197307	1	18	0	29	29	1	.0169763	.0169763
"automotive"	10085	1995	37	"automotive"	-.0076624	.9923669		.051076	.1038073	22	0	0	30	-.00766238	1	19	0	29	29	1	.0915697	.0915697
"automotive"	10085	1996	37	"automotive"	-.0085665	.9914701		.051076	.1038073	22	0	0	30	-.00856649	1	20	0	29	29	1	.1353606	.1353606
"automotive"	10085	1997	37	"automotive"	.0857785	1.089565		.051076	.1038073	22	0	0	30	.08577847	1	21	0	29	29	1	.2023688	.2023688
"automotive"	10085	1998	37	"automotive"	.0834688	1.087051		.051076	.1038073	22	0	0	30	.08346877	1	22	0	29	29	1	.1308705	.1308705
"automotive"	10085	1999	37	"automotive"	-.2460091	.7819151		.051076	.1038073	22	0	0	30	-.24600914	1	23	0	29	29	1	-.261571	-.261571
"automotive"	10085	2000	37	"automotive"	-.043655	.9572842		.051076	.1038073	22	0	0	30	-.04365503	1	24	0	29	29	1	-.0431355	-.0431355
"automotive"	10085	2001	37	"automotive"	.2479011	1.281333		.051076	.1038073	22	0	0	30	.24790108	1	25	0	29	29	1	.3193628	.2611873
"automotive"	10085	2002	37	"automotive"	-.0234868	.9767869		.051076	.1038073	22	0	0	30	-.02348682	1	26	0	29	29	1	-.0080519	-.0080519
"automotive"	10085	2003	37	"automotive"	-.0506878	.9505754		.051076	.1038073	22	0	0	30	-.05068776	1	27	0	29	29	1	-.0538089	-.0538089
"automotive"	10085	2004	37	"automotive"	-.0410552	.9597762		.051076	.1038073	22	0	0	30	-.0410552	1	28	0	29	29	1	-.0890541	-.0890541
"automotive"	10085	2005	37	"automotive"	.0187519	1.018929		.051076	.1038073	22	0	0	30	.01875188	1	29	1	29	29	1	.0029407	.0029407
